Division,Horse,Rider,D,SXC,JXC,TSJ,JSJ,TSP,Pts,U-Pts
"[HT] Beginner Novice, SBNR:A",Wellesley,SARAH SCHWARZER,37,0,0,4,0,41,7,0.0
"[HT] Beginner Novice, SBNR:A",Jericho,MCKENZIE THOMAS,34.8,0,2.4,4,0,41.2,8,0.0
"[HT] Beginner Novice, SBNR:A",Elliot,AMANDA ATWOOD,37.5,0,16.8,0,0,54.3,9,0.0
"[HT] Beginner Novice, SBNR:A",Bella Fiora,MOLLY KASTER,37.3,20,0,0,0,57.3,10,0.0
"[HT] Beginner Novice, SBNR:A",Streets Ticket to Ride,,47.8,20,4.4,4,0,76.2,11,0.0
"[HT] Beginner Novice, SBNR:A",Made In America,AUDREY MILLER,37.8,20,RF,0,0,RF,RF,RF
"[HT] Beginner Novice, SBNR:B",Bombay,COURTNEY STAMMERJOHAN,31,0,0,0,0,31,1,6.0
"[HT] Beginner Novice, SBNR:B",Be Mine,JEANNETTE ROBB,31.8,0,0,0,0,31.8,2,5.0
"[HT] Beginner Novice, SBNR:B",Hunter,STEFANIE GLADEN,32.5,0,0,0,0,32.5,3,4.0
"[HT] Beginner Novice, SBNR:B",Wesley,HEIDI POWERS,29.3,0,1.2,0,2,32.5,4,3.0
"[HT] Beginner Novice, SBNR:B",Cooley Rock Star,CAMILLE BREWER,30,0,0,4,0,34,5,2.0
"[HT] Beginner Novice, SBNR:B",Graceland's Reatta,ALISA SHEN,33,0,2,0,0,35,6,0.0
"[HT] Beginner Novice, SBNR:B",Beau Soleil,MEGAN W. BEACHLER,35.3,0,0,0,0,35.3,7,0.0
"[HT] Beginner Novice, SBNR:B",CF Quintano,LEA BOVE',35,0,0.8,0,0,35.8,8,0.0
"[HT] Beginner Novice, SBNR:B",Grand Design,ALEX SKYLARK,37.5,0,0,0,0,37.5,9,0.0
"[HT] Beginner Novice, SBNR:B",Steppinwulf,FILIPPO TOSI,37.8,0,1.6,0,0,39.4,10,0.0
"[HT] Beginner Novice, SBNR:B",Norm's Passion,STACY HARE,40,0,0,0,0,40,11,0.0
"[HT] Beginner Novice, SBNR:B",Half-Caff Espresso,EMILY FAGANS,43.3,0,0,4,0,47.3,12,0.0
"[HT] Beginner Novice, SBNR:B",Iceman's Bravado,LAUREN E. KNIGHT,37.5,0,6.8,4,0,48.3,13,0.0
"[HT] Beginner Novice, SBNR:B",LTF Street Wise,HILLARY SPRY,37.5,20,1.6,0,0,59.1,14,0.0
"[HT] Beginner Novice, SBNR:B",Haimish,KAREN P. HASLEBACHER,40,20,0,0,0,60,15,0.0
