Division,Horse,Rider,D,SXC,JXC,TSJ,JSJ,TSP,Pts,U-Pts
"[HT] Novice, SNR",Soldier Boy,TYLER CHANDLER,29.5,0,0,0,1,30.5,1,7.0
"[HT] Novice, SNR",Corona & Lime,MADELYN REAVES,32,0,0,4,0,36,2,6.0
"[HT] Novice, SNR",Artful Sultan,REBECCA WALDERN,33.5,0,0,4,0,37.5,3,5.0
"[HT] Novice, SNR",Che Landscape,CHELSEA CLYDE-BROCKWAY,35.5,0,0,4,0,39.5,4,4.0
"[HT] Novice, SNR",HPB Black Magic,JESSICA E. BRYANT,33,0,0,8,0,41,5,3.0
"[HT] Novice, SNR",All In,ROBERTA ZAJAC,39,0,2,0,0,41,6,0.0
"[HT] Novice, SNR",Hot Guy,CAT D. DUBBS,38,0,0,4,0,42,7,0.0
"[HT] Novice, SNR",Sleazy P. Martini,ELIZABETH STOHLMAN,38,0,0,4,0,42,8,0.0
"[HT] Novice, SNR",Delacroix,MICHAEL BROOK,27.5,0,6.4,0,9,42.9,9,0.0
"[HT] Novice, SNR",Princess Xyla,TUZUK KOUL,44,0,0,0,1,45,10,0.0
"[HT] Novice, SNR",Finn McCool IV,LESSA D. SPITZER,35.5,0,0,12,1,48.5,11,0.0
"[HT] Novice, SNR",Maestro,CAT D. DUBBS,46,0,3.2,0,0,49.2,12,0.0
"[HT] Novice, SNR",Orion,MICHAEL R. THOMAS,38,0,0,8,6,52,13,0.0
"[HT] Novice, SNR",Paint the Town Red,MIA J. SIMMANS,40,0,0,0,14,54,14,0.0
"[HT] Novice, SNR",Skip's Cinder,KIMBERLY GOGAS,44.5,20,0,0,8,72.5,15,0.0
"[HT] Novice, SNR",Midnight Sky Noel,CHRISTINE KENNEDY,41.5,0,0,12,25,78.5,16,0.0
"[HT] Novice, SNR",Kinsale,ANNIE J. SCHMIDT,37,20,4,4,19.8,84.8,17,0.0
"[HT] Novice, SNR",Olive,DANIELLE HERMAN,44.5,20,7.2,16,28,115.7,18,0.0
"[HT] Novice, SNR",Pandora,VALLI BOWMAN,39,0,R,4,0,R,R,
"[HT] Beginner Novice, JBNRA",Uno Mas II,MELISSA E. FRENCH,27.1,0,0,0,4,31.1,1,6.0
"[HT] Beginner Novice, JBNRA",,Unknown,31.4,0,0,0,0,31.4,2,
"[HT] Beginner Novice, JBNRA",,Unknown,32.9,0,0,0,0,32.9,3,
"[HT] Beginner Novice, JBNRA",Percy Lane,AINSLEIGH O. MITCHELL,35.2,0,0,0,0,35.2,4,3.0
"[HT] Beginner Novice, JBNRA",,Unknown,39.1,0,0,0,0,39.1,5,
"[HT] Beginner Novice, JBNRA",,SYDNEY JOHNSON,38.6,0,0,0,2,40.6,6,
"[HT] Beginner Novice, JBNRA",,MAYA NAGARAJ,37.1,0,0,4,0,41.1,7,
"[HT] Beginner Novice, JBNRA",,Unknown,42.4,0,0,4,0,46.4,8,
"[HT] Beginner Novice, JBNRA",MGRM Whimsical,BRIANNA N. GAMACHE,31.9,20,0,0,0,51.9,9,0.0
"[HT] Beginner Novice, JBNRA",,Unknown,35.2,20,0,0,3,58.2,10,
"[HT] Beginner Novice, JBNRA",Tom Sawyer,MEGAN WHITE,30,40,0,0,0,70,11,0.0
"[HT] Beginner Novice, JBNRA",,Unknown,37.1,0,RF,0,0,RF,RF,
"[HT] Beginner Novice, JBNRA",Classy Cassie,,41.9,0,TE,0,5,TE,TE,
"[HT] Beginner Novice, JBNRB",,GRACE BROWNRIGG,29.5,0,0,0,2,31.5,1,
"[HT] Beginner Novice, JBNRB",Lady Lola,DANA R. GEIGER,33.8,0,0,0,0,33.8,2,5.0
"[HT] Beginner Novice, JBNRB",Eternal Echo,MARIAH S. COOGAN,31,0,0,4,0,35,3,4.0
"[HT] Beginner Novice, JBNRB",Wallstreet Gangster,ANNA J. KNOWLES,37.6,0,0,0,2,39.6,4,3.0
"[HT] Beginner Novice, JBNRB",,Unknown,39.1,0,0,4,0,43.1,5,
"[HT] Beginner Novice, JBNRB",,LEXINGTON PHILLIPS,36.7,0,0,0,8,44.7,6,
"[HT] Beginner Novice, JBNRB",,EMILY R. HORNBERGER,34.3,0,0,4,9,47.3,7,
"[HT] Beginner Novice, JBNRB",,Unknown,39.5,40,1,44,3,100.5,8,
"[HT] Beginner Novice, JBNRB",,PAIGE N. DOUGHERTY,43.8,20,4,4,0,19,126.8,9,
"[HT] Beginner Novice, JBNRB",Cobblestone Rocky Rose,LINDSEY WATTERS,33.8,0,TE,0,0,TE,TE,
"[HT] Beginner Novice, JBNRB",Fluer de Dieu,EMILY I. CARRENO,27.1,80,E,4,11,E,E,
"[HT] Beginner Novice, JBNRB",,Unknown,33.3,20,RF,8,0,RF,RF,
"[HT] Beginner Novice, JBNRC",,Unknown,32.9,0,0,0,3,35.9,1,
"[HT] Beginner Novice, JBNRC",Cursive,SOPHIE DIXON-SUTTON,34.3,0,0,1,2,47.3,2,4.0
"[HT] Beginner Novice, JBNRC",,Unknown,38.1,0,0,8,12,58.1,3,
"[HT] Beginner Novice, JBNRC",Baby Ish,JOANNA MOORE,39.5,20,0,0,0,59.5,4,2.0
"[HT] Beginner Novice, JBNRC",Harley,,32.4,20,19.2,0,19,90.6,5,
"[HT] Beginner Novice, JBNRC",Sweet Pea V,ISABELLA SULLIVAN,31.9,60,0,0,4,95.9,6,0.0
"[HT] Beginner Novice, JBNRC",The Only Remedy,HANNAH R. CARLSON,37.1,80,5.6,4,0,126.7,7,0.0
"[HT] Beginner Novice, JBNRC",,MACKENZIE MCNABB,36.7,0,0,0,E,E,E,
"[HT] Beginner Novice, JBNRC",,Unknown,40,WW,WW,WW,WW,WW,WW,
"[HT] Beginner Novice, JBNRC",Trilogy II,,29.5,0,TE,0,11,TE,TE,
"[HT] Beginner Novice, OBN",,LOU MOORE-JACOBSEN,35.2,0,0,0,0,35.2,1,
"[HT] Beginner Novice, OBN",,MONICA DETTMER,36.2,0,0,0,0,36.2,2,
"[HT] Beginner Novice, OBN",Stevie's Girl,LOU MOORE-JACOBSEN,35.2,0,0,4,1,40.2,3,4.0
"[HT] Beginner Novice, OBN",So Long,JEANNETTE ROBB,33.8,0,0,4,6,43.8,4,3.0
"[HT] Beginner Novice, OBN",,ALYSSA R. SCHAEFER,43.8,0,0,0,0,43.8,5,
"[HT] Beginner Novice, OBN",,NICHOLE BAHLMAN,40.5,0,1.2,4,0,45.7,6,
"[HT] Beginner Novice, OBN",Blue Seajay,SUSAN DAVIES,37.1,0,0,4,7,48.1,7,0.0
"[HT] Beginner Novice, OBN",,REBECCA BRAITLING,42.4,0,0,4,3,49.4,8,
"[HT] Beginner Novice, OBN",Ready or Not,ROBERTA ZAJAC,30,20,0,0,0,50,9,0.0
"[HT] Beginner Novice, OBN",,JOHN STRASSBURGER,36.7,0,0,12,3,51.7,10,
"[HT] Beginner Novice, OBN",Balian,PAT MCFARLAND,34.8,0,6.4,0,13,54.2,11,0.0
"[HT] Beginner Novice, OBN",,GINA ECONOMOU,40.5,0,0,8,15,63.5,12,
"[HT] Beginner Novice, OBN",Sirius,SOPHIE PERRIN LELEU,40,0,0,12,13,65,13,0.0
"[HT] Beginner Novice, OBN",,MATTHEW R. BROWN,31.9,20,0,4,12,67.9,14,
"[HT] Beginner Novice, OBN",Bobbi Brown,JESSICA ERBSTOESSER,38.6,20,12,0,0,70.6,15,0.0
"[HT] Beginner Novice, OBN",,KRISTEN ORTON,30,40,1.2,0,0,71.2,16,
"[HT] Beginner Novice, SBNAMT",Inverness,,31.9,0,0,0,0,31.9,1,
"[HT] Beginner Novice, SBNAMT",Lyric,CHRISTINE POULOS,35.7,0,0,0,0,35.7,2,5.0
"[HT] Beginner Novice, SBNAMT",Two Timing Tommy,JOHN OSTERWEIS,41,0,0,0,0,41,3,4.0
"[HT] Beginner Novice, SBNAMT",,Unknown,43.8,0,0,0,0,43.8,4,
"[HT] Beginner Novice, SBNAMT",,SHAWN M. POWERS,40.5,0,0,0,6,46.5,5,
"[HT] Beginner Novice, SBNAMT",So Long As It's Red,,46.2,0,0.4,0,0,46.6,6,
"[HT] Beginner Novice, SBNAMT",Altair,CYNTHIA WRIGHT,42.9,0,0,4,0,46.9,7,0.0
"[HT] Beginner Novice, SBNAMT",,ANNE-MARIE CUJEC,49.5,0,0,0,0,49.5,8,
"[HT] Beginner Novice, SBNAMT",Lingot,LEA BOVE',41,80,0,4,0,125,9,0.0
"[HT] Beginner Novice, SBNAMT",Rocinante,,45.7,0,0,0,E,E,E,
"[HT] Beginner Novice, SBNAMT",Cat Ballou,JOY M. SIMON,34.8,0,0,0,RF,RF,RF,
"[HT] Beginner Novice, SBNAMT",Catchy One-liner,BARBARA SLAUGHTER,E,0,0,0,E,E,E,
"[HT] Beginner Novice, SBNAMT",Gwendolyn the Good,GABRIEL AGUILAR,35.2,0,0,0,RF,RF,RF,
"[HT] Beginner Novice, SBNR",Nemo,TINSLEY D. COHEN,31.4,0,0,0,4,35.4,1,6.0
"[HT] Beginner Novice, SBNR",Slew of Diamonds,JEANNE CARLEY,33.8,0,0,4,0,37.8,2,5.0
"[HT] Beginner Novice, SBNR",Rockstar IV,LYNN BERGQUIST,32.9,0,0,0,5,37.9,3,4.0
"[HT] Beginner Novice, SBNR",,MEGAN LEONARD,29.5,0,0,0,10,39.5,4,
"[HT] Beginner Novice, SBNR",,Unknown,37.6,0,0,0,2,39.6,5,
"[HT] Beginner Novice, SBNR",Showman Pago,TORI CHIN,41,0,0,0,0,41,6,0.0
"[HT] Beginner Novice, SBNR",V.E. Excalibur,MARIE SCARPA,37.1,0,0,4,0,41.1,7,0.0
"[HT] Beginner Novice, SBNR",Indiana Rendezvous VE,FREDERICK E. KLINK,43.3,0,0,0,0,43.3,8,0.0
"[HT] Beginner Novice, SBNR",Kalypso's Page,RACHEL HARNISH,38.6,0,0,0,5,43.6,9,0.0
"[HT] Beginner Novice, SBNR",,Unknown,40,0,0,4,7,51,10,
"[HT] Beginner Novice, SBNR",,Unknown,44.8,0,0,0,E,E,E,
"[HT] Beginner Novice, SBNR",,DEBRA CLEVELAND,41.9,0,0,0,RF,RF,RF,
"[HT] Beginner Novice, SBNR",,COURTNEY MCISAAC,37.6,0,0,0,E,E,E,
"[HT] Beginner Novice, SBNR",,REBECCA FIEDEL,44.8,0,0,0,E,E,E,
