Division,Horse,Rider,D,SXC,JXC,TSJ,JSJ,TSP,Pts,U-Pts
"[HT] Novice, NR-CH",Jumbo's Jake,EMMA ERICKSON,28.5,0,10,4,0,42.5,16,160.0
"[HT] Novice, NR-CH",Callisto,CATHERINE TRESELER,47,0,0,0,0,47,17,170.0
"[HT] Novice, NR-CH",Wintergreen Beaufort,SUSAN GARMIER,26.5,40,2.4,0,0,68.9,18,0.0
"[HT] Novice, NR-CH",My Hidden Agenda,TATIANA VIAU,32,85,R,4,6,RR,,
"[HT] Novice, ON:A",Stony Creek,LAUREN HENRY,27,0,0,0,0,27,1,16.0
"[HT] Novice, ON:A",Olivia's Choice,OLIVIA LOIACONO,30,0,0,0,0,30,2,25.0
"[HT] Novice, ON:A",IMAX,KATIE J. YOZAMP,35.5,0,0,0,0,35.5,3,34.0
"[HT] Novice, ON:A",Eloise,DAVID ADAMO,35.5,0,0,0,0,35.5,4,43.0
"[HT] Novice, ON:A",Pinot Quillo,SUZANNE BROCK,35.5,0,0,0,0,35.5,5,52.0
"[HT] Novice, ON:A",Cerne Abbas,BETHANY WALLACE,29.5,0,3.2,4,0,36.7,6,60.0
"[HT] Novice, ON:A",Skimmetry,ERIN R. KELLERHOUSE,37,0,0,0,0,37,7,70.0
"[HT] Novice, ON:A",Whisper,TAYLOR LINDSTEN,35,0,0,4,0,39,8,80.0
"[HT] Novice, ON:A",Lakota,KAITLIN T. HALL,38,0,3.6,4,3,48.6,9,90.0
"[HT] Novice, ON:A",Vinetta M,JOHN MICHAEL DURR,30.5,20,3.2,0,0,53.7,10,100.0
"[HT] Novice, ON:A",Reveler's Rex,GINA O. MILES,39.5,0,0,16,0,55.5,11,
"[HT] Novice, ON:A",Ultimate Reality,MICHLYNN STERLING,35.5,0,20,0,0,55.5,12,0.0
"[HT] Novice, ON:A",Theoretically,ASHLYNN E. MEUCHEL,35,20,2.4,0,0,57.4,13,0.0
"[HT] Novice, ON:A",Celtic Star,MADELINE D. SEXTON,39,20,14,4,0,77,14,0.0
"[HT] Novice, ON:A",Talladega,ANDREA BAXTER,28.5,20,57.6,0,0,106.1,15,0.0
"[HT] Novice, ON:A",GPH Out of the Blue,GHISLAINE H. TAYLOR,47,60,28.8,4,0,139.8,16,0.0
"[HT] Novice, ON:A",Billy Centino,JORDAN GOOD,36,,,,12,E,E,E,
"[HT] Novice, ON:B",Rondelet,ERIN R. KELLERHOUSE,23,0,0,4,0,27,1,16.0
"[HT] Novice, ON:B",Mighty Smart,JOHN MICHAEL DURR,27,0,0,0,0,27,2,25.0
"[HT] Novice, ON:B",Hey Zeus,JOSH BARNACLE,29,0,0,0,0,29,3,34.0
"[HT] Novice, ON:B",Otter Pop,AMBER LEVINE,31,0,0,0,0,31,4,43.0
"[HT] Novice, ON:B",Waterford,OLIVIA LOIACONO,30,0,4.4,0,0,34.4,5,52.0
"[HT] Novice, ON:B",Andora,SILVIA SZABO,35,0,0,0,0,35,6,60.0
"[HT] Novice, ON:B",Bogart,MONICA A. SPITZER,34.5,0,0,4,0,38.5,7,70.0
"[HT] Novice, ON:B",Palace Verdes,WHITNEY TUCKER BILLETER,41,0,0,4,0,45,8,80.0
"[HT] Novice, ON:B",A Bit Risky,LOGAN E. BEARDEN,39,0,0,8,0,47,9,
"[HT] Novice, ON:B",Urbino du Breuil,NICOLE MUSHKIN,38.5,0,9.2,4,0,51.7,10,100.0
"[HT] Novice, ON:B",M One Rifle,ERIN R. KELLERHOUSE,34.5,20,12.4,0,0,66.9,11,0.0
"[HT] Novice, ON:B",Maradona,JAIMI MARTIN-PETERSON,40,0,27.2,0,0,67.2,12,0.0
"[HT] Novice, ON:B",Thanks for Last Knight,GINA M. SHAMAN,38,20,1.6,8,1,68.6,13,0.0
"[HT] Novice, SNR",One Hot Mama,KRISTIN WOOD,28,0,0,0,0,28,1,17.0
"[HT] Novice, SNR",Charm Offensive,JULIA K. TUSSING,30.5,0,0,0,0,30.5,2,26.0
"[HT] Novice, SNR",Monkey Business,SHANNON SCHILLER,30.5,0,0,0,0,30.5,3,35.0
"[HT] Novice, SNR",Stella Artois,MEGAN MCIVER,36,0,0,0,0,36,4,44.0
"[HT] Novice, SNR",Business Class,ELIZABETH JIMISON,34.5,0,2.4,0,0,36.9,5,53.0
"[HT] Novice, SNR",Olive,NICOLE FUENTES,37,0,0,0,0,37,6,60.0
"[HT] Novice, SNR",Biggie Smalls,ALISON HUGHES,37,0,0,0,1,38,7,
"[HT] Novice, SNR",Cinco De Mayo,RACHAEL SMITH,34,0,0,4,0,38,8,
"[HT] Novice, SNR",Ima Wild Freckles,ROXANNE J. RAINWATER,35.5,0,1.2,4,0,40.7,9,0.0
"[HT] Novice, SNR",Chapeau,CYNTHIA WRIGHT,30,0,13.2,0,0,43.2,10,100.0
"[HT] Novice, SNR",Voodoo's Valiant Knight,LISA MANEGGIE,43.5,0,0,0,0,43.5,11,110.0
"[HT] Novice, SNR",Valentine,KELLY KURTENBACH,44,0,0,0,0,44,12,120.0
"[HT] Novice, SNR",Rebel Yell,SHERRI HARVEY,36.5,0,0,8,0,44.5,13,0.0
"[HT] Novice, SNR",Bacardi Silver,ASHLEY SHRADER,42,0,0,4,0,46,14,0.0
"[HT] Novice, SNR",Little Lion Man,JENNA D. FREITAS,43,0,0,16,0,59,15,0.0
"[HT] Novice, SNR",Adonis,TARA MILLER,38,40,0,0,0,78,16,0.0
"[HT] Novice, SNR",BB Deco,TRISH BROWN,27,,,,0,E,E,E,
"[HT] Novice, SNR",Samskara,TAMMY KARPLUS,32.5,,,W,8,0,WW,,
"[HT] Novice, SNR",Apollo,THERESA PARKER,E,,,,,EE,,
"[HT] Beginner Novice, BNR-CH",Dancing Diva,GRACE ILLSLEY,28.5,0,0,0,0,28.5,1,15.0
"[HT] Beginner Novice, BNR-CH",El Mirador,JENNIFER SHARPE,32,0,0,0,0,32,2,24.0
"[HT] Beginner Novice, BNR-CH",Mypromisetwojoan,NATASHA MIRO,33,0,0,0,0,33,3,
"[HT] Beginner Novice, BNR-CH",Independence Day,MONIQUE BOUDREAUX,33.5,0,0,0,0,33.5,4,22.0
"[HT] Beginner Novice, BNR-CH",Paint the Town Red,SUSAN MILLER,37,0,0,0,0,37,5,1.0
"[HT] Beginner Novice, BNR-CH",Fix It Felix,RACHEL HARNISH,41.5,0,0,0,0,41.5,6,0.0
"[HT] Beginner Novice, BNR-CH",Fabio,CINDY FENG,38,0,0,4,0,42,7,0.0
"[HT] Beginner Novice, BNR-CH",Creme Brulee,EILEEN C. GRAVES,38,20,0,12,2,191,8,0.0
"[HT] Beginner Novice, BNR-CH",Willing Accomplice,LINDA K. BETTS,42,,,,0,RF,RF,RF,
"[HT] Beginner Novice, JBNR:A",Far Niente,LISETTE BOUDREAUX,27,0,0,4,0,31,1,16.0
"[HT] Beginner Novice, JBNR:A",Bridget,SOPHIE BUELOW,35.5,0,0,0,0,35.5,2,25.0
"[HT] Beginner Novice, JBNR:A",,,36,0,0,0,0,36,3,
"[HT] Beginner Novice, JBNR:A",Wall-E,KATIE STEINJANN,37,0,0,0,0,37,4,
"[HT] Beginner Novice, JBNR:A",Kleary's Mighty Pip,JESSICA FLORES,37,0,0,0,0,37,5,2.0
"[HT] Beginner Novice, JBNR:A",Charmed and Dangerous,NATALIE LAMB,36,0,1.2,0,0,37.2,6,0.0
"[HT] Beginner Novice, JBNR:A",Ringwood Little Imp,KATHRYN CANARIO,38,0,0,0,0,38,7,0.0
"[HT] Beginner Novice, JBNR:A",Glorious Purpose,SERAPHINA DELLAVALLE,35,0,0,4,0,39,8,0.0
"[HT] Beginner Novice, JBNR:A",Miss Artemis,ASHLEY AGUADO,41,0,0,0,0,41,9,
"[HT] Beginner Novice, JBNR:A",Domino,ZOEY GREENWOOD,41.5,0,0,0,0,41.5,10,0.0
"[HT] Beginner Novice, JBNR:A",Rochambeau,ASHLEY LONG,38,0,0,4,0,42,11,0.0
"[HT] Beginner Novice, JBNR:A",Descartes,ISABELLA URDAHL,43,0,11.6,4,0,58.6,12,0.0
"[HT] Beginner Novice, JBNR:A",Livin' On a Prayer,GRACE LEBRECHT,39.5,20,1.6,4,0,65.1,13,0.0
"[HT] Beginner Novice, JBNR:A",,KATIE SULLIVAN,35,,,,0,E,E,E,
"[HT] Beginner Novice, JBNR:B",,PRIYA PATEL,34,0,0,0,0,34,1,
"[HT] Beginner Novice, JBNR:B",Elphin Song Sparrow,SOPHIE HORN,30,0,0.4,4,0,34.4,2,25.0
"[HT] Beginner Novice, JBNR:B",Reilly,HANNAH ERTL,36.5,0,0,0,0,36.5,3,34.0
"[HT] Beginner Novice, JBNR:B",Black Dog's Top of the Morning,CHARLOTTE H. GREATWOOD,37,0,0,0,0,37,4,43.0
"[HT] Beginner Novice, JBNR:B",Posh Perseus,KIRA NIYOGI,40.5,0,0,0,0,40.5,5,52.0
"[HT] Beginner Novice, JBNR:B",Rosewood August,ELLA GARCIA,43.5,0,0,0,0,43.5,6,60.0
"[HT] Beginner Novice, JBNR:B",Rosewood Poetry,MATILDA HICKMAN-SMITH,28.5,20,0,4,0,52.5,7,0.0
"[HT] Beginner Novice, JBNR:B",In The Zone,LAURA MCNAMARA,35,20,0,8,0,63,8,0.0
"[HT] Beginner Novice, JBNR:B",Utah B,SARAH ERTL,54.5,0,20,0,0,74.5,9,0.0
"[HT] Beginner Novice, JBNR:B",Riki Doodle Dandy,LAUREN GILLIS,41.5,20,21.6,0,0,83.1,10,
"[HT] Beginner Novice, JBNR:B",DK's Lexus,OLIVIA HARMON,43.5,40,8.8,4,0,96.3,11,
"[HT] Beginner Novice, JBNR:B",Baby Ish,KAITLYN HAROLD,44,,,,0,E,E,E,
"[HT] Beginner Novice, OBN",Continuum,BETHANY WALLACE,25,0,0,0,0,25,1,17.0
"[HT] Beginner Novice, OBN",Boudewijn,MCKENA KNOTT,29.5,0,0.8,0,0,30.3,2,
"[HT] Beginner Novice, OBN",Rosie the Riveter,AMANDA FISHER,32.5,0,0,0,0,32.5,3,
"[HT] Beginner Novice, OBN",Another Saturday Night,MCKENZIE D. MILLER,32.5,0,0,0,0,32.5,4,44.0
"[HT] Beginner Novice, OBN",Oistin,GILAN READ-BAILEY,33,0,0,0,0,33,5,33.0
"[HT] Beginner Novice, OBN",Seattle's Best,SUZANNE BROCK,33.5,0,0,0,0,33.5,6,60.0
"[HT] Beginner Novice, OBN",Rock it Man,ERIN R. KELLERHOUSE,29.5,0,0,4,0,33.5,7,0.0
"[HT] Beginner Novice, OBN",Hobnob,LAUREN BROOKE,30,0,0,4,0,34,8,
"[HT] Beginner Novice, OBN",Hexbreaker,JAMES ALLISTON,30.5,0,0,4,0,34.5,9,0.0
"[HT] Beginner Novice, OBN",CTR Trastevere,LAUREN HENRY,31,0,0,4,0,35,10,0.0
"[HT] Beginner Novice, OBN",Cool Hand Luke,INGRID GEORGE,38,0,0,0,0,38,11,0.0
"[HT] Beginner Novice, OBN",Live Action,SARAH J. PLATSHON,34.5,0,0,4,0,38.5,12,
"[HT] Beginner Novice, OBN",Montego Bay,GHISLAINE H. TAYLOR,41,0,0,0,0,41,13,0.0
"[HT] Beginner Novice, OBN",Thomascourt Cooley,SOPHIE E. HULME,36,0,0,8,0,44,14,0.0
"[HT] Beginner Novice, OBN",Which Way Hank,KIM LIDDELL,44.5,0,2,0,0,46.5,15,0.0
"[HT] Beginner Novice, OBN",Bizmark,SUZ ROEHL,30.5,20,0,4,0,54.5,16,0.0
"[HT] Beginner Novice, OBN",ARETHA CWF,SALLY LUKE,38.5,0,5,1.6,4,94.1,17,0.0
"[HT] Beginner Novice, OBN",annabell,JEANINE K. ALLRED,45.5,20,40.4,8,1,114.9,18,0.0
"[HT] Beginner Novice, OBN",CTR Jet's Thunder,TERALYN ARTHUR,38,80,15.2,0,0,133.2,19,0.0
"[HT] Beginner Novice, OBN",Victory Trail,TERRY HILST,39,,,,4,RF,RF,RF,
"[HT] Beginner Novice, SBNR:A",Gideon,TARESS HSU,32.5,0,0,0,0,32.5,1,16.0
"[HT] Beginner Novice, SBNR:A",Celtic Rose,WIYANNA OAKLEY,35,0,0,0,0,35,2,25.0
"[HT] Beginner Novice, SBNR:A",Elusive Character,CLAIRE BRUCE,37,0,0,0,0,37,3,
"[HT] Beginner Novice, SBNR:A",Fiddle-de-dee,ALISA BREDO,38,0,0,0,0,38,4,
"[HT] Beginner Novice, SBNR:A",Gallant Gesture,LAUREN DURLING,41.5,0,0,0,0,41.5,5,
"[HT] Beginner Novice, SBNR:A",Dan The Man,DILLON PLUMMER,45,0,0,0,0,45,6,0.0
"[HT] Beginner Novice, SBNR:A",Night Life,ALEXANDRA NAEVE,49.5,0,0,0,0,49.5,7,
"[HT] Beginner Novice, SBNR:A",,AMY SCRIPPS,36.5,20,0,0,0,56.5,8,
"[HT] Beginner Novice, SBNR:A",Pretend to Fly,CARRIE MATTESON,43.5,20,0,4,0,67.5,9,
"[HT] Beginner Novice, SBNR:A",Mighty Monsoon,REBEKA HAMILTON-HARPER,44,80,E,0,7,EE,,
"[HT] Beginner Novice, SBNR:A",Jetpack,ELIZABETH STOHLMAN,38,,,,0,E,E,E,
"[HT] Beginner Novice, SBNR:B",Good Day Gali,ELISABETH A. MEHNER,29,0,0,0,0,29,1,15.0
"[HT] Beginner Novice, SBNR:B",Rooster Rock,JENNIFER SECHRIST,27,0,0,4,0,31,2,24.0
"[HT] Beginner Novice, SBNR:B",Robin Goodfellow,MAAYAN SCHOEMAN,36.5,0,0,4,0,40.5,3,33.0
"[HT] Beginner Novice, SBNR:B",Igman,JAYNE SLAYTON,42,0,0,0,0,42,4,42.0
"[HT] Beginner Novice, SBNR:B",Rowdy's Zeal,KRISTEN ALIRE,40,0,0,4,0,44,5,51.0
"[HT] Beginner Novice, SBNR:B",Ruan,FELICE SICILIA,45,0,0,0,0,45,6,60.0
"[HT] Beginner Novice, SBNR:B",Fred,THERESA SIMMONS,44.5,0,0,4,0,48.5,7,0.0
"[HT] Beginner Novice, SBNR:B",Fiona,MELISSA HOLLATZ,43.5,0,54.4,0,0,97.9,8,0.0
"[HT] Beginner Novice, SBNR:B",Costello,NATASHA A. LEFKOWITZ DVM,29.5,,,,0,E,E,E,
"[HT] Beginner Novice, SBNR:B",Ain't No Thang,LAURA TESONE,37,,,,0,E,E,E,
