Division,Horse,Rider,D,SXC,JXC,TSJ,JSJ,TSP,Pts,U-Pts
"[HT] Novice, NH",Steppinwulf,JACQUELINE BLAIS,39,0,12,0,0,51,6,0.0
"[HT] Novice, NH",Diego,LIA COLOMBI,45,0,8,0,0,53,7,0.0
"[HT] Novice, NH",Bellespoir,NATALIE BRADY,37.5,0,18.4,0,0,55.9,8,0.0
"[HT] Novice, NH",Prime Time Minute,KAITLIN L. VELTKAMP,45,20,0,0,0,65,9,0.0
"[HT] Novice, NH",Newton,AMBER FORNEY,26.5,0,12,28,0,66.5,10,0.0
"[HT] Novice, NH",Bugatti,AMBER LEVINE,19,60,0,0,0,79,11,0.0
"[HT] Novice, NH",Coconut Key,JOLIE WENTWORTH,27,80,20.4,0,0,127.4,12,0.0
"[HT] Novice, NH",Indiespensable,STEPHANIE GOODMAN,36.5,100,E,16,32,E,E,
"[HT] Novice, ON",Dempsey,TAMRA SMITH,26.5,0,4,0,0,30.5,1,16.0
"[HT] Novice, ON",Theodore,ALEXIS A. HELFFRICH,31.5,0,0,0,0,31.5,2,5.0
"[HT] Novice, ON",She Won The West,MEGAN GASTEL,33,0,0,0,0,33,3,4.0
"[HT] Novice, ON",Galloway Bay,ANDREA BAXTER,26.5,0,1.6,8,0,36.1,4,3.0
"[HT] Novice, ON",Avita,AMBER LEVINE,25.5,0,5.2,8,0,38.7,5,2.0
"[HT] Novice, ON",Ghost Flight,DAVID W. ACORD,35.5,0,4,0,0,39.5,6,0.0
"[HT] Novice, ON",With A Little Luck,MARISSA NIELSEN,36,0,0.4,4,0,40.4,7,0.0
"[HT] Novice, ON",Kashmir,MARISSA NIELSEN,32,0,12,0,0,44,8,0.0
"[HT] Novice, ON",Phantom's Menace,KAYLEEN P. CROWLEY,38,0,1.2,4,1,44.2,9,0.0
"[HT] Novice, ON",Cooley Wick,MARIS L. BURNS,37,0,3.6,4,0,44.6,10,0.0
"[HT] Novice, ON",SW Cadence,SUSAN DAVIES,29.5,0,7.6,8,0,45.1,11,0.0
"[HT] Novice, ON",Aheadofthejoneses,ANN MACDONALD,30,20,0,0,0,50,12,0.0
"[HT] Novice, ON",Igman,JENNIFER L. MCRONALD,37.5,0,10.8,4,0,52.3,13,0.0
"[HT] Novice, ON",Bold Choice,STEPHANIE GOODMAN,42.5,40,21.6,0,0,104.1,14,0.0
"[HT] Novice, ON",Soaring Bird,ANDREA BAXTER,31.5,60,27.6,0,0,119.1,15,0.0
"[HT] Novice, ON",,Unknown,34,80,40,12,0,166,16,
"[HT] Novice, ON",Sunny Delight,TAYLOR LINDSTEN,41,0,MR,12,0,MR,MR,
"[HT] Novice, SNR",Kinsale,ANNIE J. SCHMIDT,28.5,0,0,0,0,28.5,1,17.0
"[HT] Novice, SNR",The North Wind,BROOK MORRISON,31,0,0,0,0,31,2,6.0
"[HT] Novice, SNR",Beau Soleil,CAROL LANKFORD-GROSS,33,0,0,0,0,33,3,5.0
"[HT] Novice, SNR",Idol Hour,KENDRA MITCHELL,29.5,0,4,0,0,33.5,4,4.0
"[HT] Novice, SNR",Ruby Music,MELISSA HOLLATZ,30.5,0,4,0,0,34.5,5,3.0
"[HT] Novice, SNR",Indy,TYLINDA ARTHUR,35,0,0,0,0,35,6,
"[HT] Novice, SNR",Just Another Day,LISA JADE WONG,33.5,0,4,0,0,37.5,7,0.0
"[HT] Novice, SNR",Living Right,SARAH MARCH,38,0,0,0,0,38,8,0.0
"[HT] Novice, SNR",King West,AMANDA BLASZKOWSKI,39,0,0,0,0,39,9,0.0
"[HT] Novice, SNR",Who Dun It ?,KAT DRAKE,39.5,0,0,0,0,39.5,10,0.0
"[HT] Novice, SNR",Sin With a Grin,KATRINA TRAUMANN,33,0,8,0,0,41,11,0.0
"[HT] Novice, SNR",Farina,SARAH SALDO,23.5,20,0,0,0,43.5,12,0.0
"[HT] Novice, SNR",Micnimbus,MINDY SANDS,41,0,4,0,0,45,13,0.0
"[HT] Novice, SNR",Lawman,CHRISTINE LEKUTIS,38,0,8,0,0,46,14,0.0
"[HT] Novice, SNR",Celtic Rose,WIYANNA OAKLEY,39,0,4,4,0,47,15,0.0
"[HT] Novice, SNR",Rebel Yell,SHERRI HARVEY,37,0,12,0,0,49,16,0.0
"[HT] Novice, SNR",Mach Ten,PEGGY SCHMOTTER,28,0,4,18,0,50,17,0.0
"[HT] Novice, SNR",Morro Bay,SUSAN SAXTON,46,0,4,3,0,53,18,0.0
"[HT] Novice, SNR",Ultimo,CHRISTINE LEKUTIS,33,20,0.4,0,0,53.4,19,0.0
"[HT] Novice, SNR",Dynamo,TESSA MILA,33,0,12,31,0,76,20,0.0
"[HT] Novice, SNR",Island Winds,EILEEN W. MORGENTHALER,43,20,8,8,0,79,21,0.0
"[HT] Novice, SNR",Mr. Jitterbug,HEATHER BO,33,40,R,20,3,R,R,
"[HT] Novice, SNR",Business Class,ELIZABETH JIMISON,34.5,---,---,0,E,E,E,
"[HT] Novice, SNR",Valentine,KELLY KURTENBACH,44,---,---,0,E,E,E,
"[HT] Novice, SNR",What A Steal,DANA DAPOLITO,32,---,---,0,E,E,E,
"[HT] Beginner Novice, BN:AM",Blue Szeptaj,,31.9,0,0,0,0,31.9,1,
"[HT] Beginner Novice, BN:AM",Ici et La,,36.2,1.2,4,0,0,41.4,2,
"[HT] Beginner Novice, BN:AM",,Unknown,41.4,0,4,0,0,45.4,3,
"[HT] Beginner Novice, BN:AM",CS CHAKRA,SUSAN TRINITY,38.6,5.2,8,0,0,51.8,4,2.0
"[HT] Beginner Novice, BN:AM",,RHONDA WEISS,41.9,3.2,8,0,0,53.1,5,
"[HT] Beginner Novice, BN:AM",,Unknown,44.3,20,17.6,0,11,192.9,6,
"[HT] Beginner Novice, BN:AM",Revelation,DIANE L. BINGEMANN GARCIA,45.7,40,0,4,20,109.7,7,0.0
"[HT] Beginner Novice, BN:AM",,Unknown,49.5,80,E,0,0,E,E,
"[HT] Beginner Novice, BN:AM",Quill,MIDGE ROTHWELL,46.7,---,---,---,W,W,W,
"[HT] Beginner Novice, BN:AM",Callisto,CATHERINE TRESELER,37.1,0,RF,4,0,RF,RF,
"[HT] Beginner Novice, JBNR",,KYLIE CULBERTSON,32.4,0,0,0,0,32.4,1,
"[HT] Beginner Novice, JBNR",Noble Advocate,SOPHIE TICE,33.3,0,0,0,0,33.3,2,6.0
"[HT] Beginner Novice, JBNR",Romina Powers,,34.8,0,0,0,0,34.8,3,
"[HT] Beginner Novice, JBNR",,RACHAEL MCGREGOR,36.7,0,0,0,0,36.7,4,
"[HT] Beginner Novice, JBNR",Mystic Millenium,,36.7,0,0,0,0,36.7,5,
"[HT] Beginner Novice, JBNR",Jumping Joe Bailey,LEXIE BARROW,37.1,0,0,0,0,37.1,6,0.0
"[HT] Beginner Novice, JBNR",Gatsby,MALLORY TEVINI,39.1,0,0,0,0,39.1,7,0.0
"[HT] Beginner Novice, JBNR",,ANIKA BAKER,37.6,0,4,0,0,41.6,8,
"[HT] Beginner Novice, JBNR",Merry Go Round,,41.9,0,0,0,0,41.9,9,
"[HT] Beginner Novice, JBNR",Rosewood Rathgredagh,SHAELYN STEERE,37.1,1.2,4,0,0,42.3,10,0.0
"[HT] Beginner Novice, JBNR",,SARAH SMITH,43.3,0,0,0,0,43.3,11,
"[HT] Beginner Novice, JBNR",,Unknown,45.7,0,0,0,0,45.7,12,
"[HT] Beginner Novice, JBNR",Stella Artois,MEGAN MCIVER,40.5,0,8,0,0,48.5,13,0.0
"[HT] Beginner Novice, JBNR",Charmed and Dangerous,NATALIE LAMB,38.1,3.2,12,0,0,53.3,14,0.0
"[HT] Beginner Novice, JBNR",Beejah,TAYLOR HANSEN,35.7,10.4,4,4,0,54.1,15,0.0
"[HT] Beginner Novice, JBNR",,Unknown,42.4,0,12,0,0,54.4,16,
"[HT] Beginner Novice, JBNR",MGRM Whimsical,,39.1,20,0,4,0,63.1,17,
"[HT] Beginner Novice, JBNR",,CAROLINE MAMEESH,37.1,20,0,8,0,65.1,18,
"[HT] Beginner Novice, JBNR",WSS Bombs Away,MARISSA P. REWCASTLE,44.8,20,0,4,0,68.8,19,0.0
"[HT] Beginner Novice, JBNR",Siena Sunrise,LUISA SOUTHWORTH,40,40,8.4,0,0,88.4,20,
"[HT] Beginner Novice, JBNR",,Unknown,37.1,40,0,8,9,94.1,21,
"[HT] Beginner Novice, JBNR",,Unknown,42.4,40,26,0,4,112.4,22,
"[HT] Beginner Novice, JBNR",,LIVIA RICHARDS,41,100,E,4,4,E,E,
"[HT] Beginner Novice, OBN",Donzella,ALANNA MITCHELL,23.3,0,0,0,0,23.3,1,17.0
"[HT] Beginner Novice, OBN",Regarding Venus,JAMES ALLISTON,26.7,0,0,0,0,26.7,2,6.0
"[HT] Beginner Novice, OBN",Fiametta,JAMES ALLISTON,28.1,0,0,0,0,28.1,3,5.0
"[HT] Beginner Novice, OBN",,KAYLEEN P. CROWLEY,25.2,0,4,0,0,29.2,4,
"[HT] Beginner Novice, OBN",Continuum,JAMES ALLISTON,31.9,0,0,0,0,31.9,5,3.0
"[HT] Beginner Novice, OBN",Prestige Empire,SUSAN DAVIES,33.8,0,0,0,0,33.8,6,0.0
"[HT] Beginner Novice, OBN",,JAMES ALLISTON,37.1,0,0,0,0,37.1,7,
"[HT] Beginner Novice, OBN",De Novo,KARENA SMITH,33.3,0,4,0,0,37.3,8,0.0
"[HT] Beginner Novice, OBN",Graf Gerhardt,FLORENCE MILLER,38.1,0,0,0,0,38.1,9,0.0
"[HT] Beginner Novice, OBN",Kleary's Sweet Heart,AMBER LEVINE,31.4,0,8,0,0,39.4,10,0.0
"[HT] Beginner Novice, OBN",,BETH MAHON BROWN,33.8,0,8,0,0,41.8,11,
"[HT] Beginner Novice, OBN",Pepzi,SIGOURNEY JELLINS,38.1,0,4,0,0,42.1,12,0.0
"[HT] Beginner Novice, OBN",,Unknown,35.2,0,8,0,0,43.2,13,
"[HT] Beginner Novice, OBN",Snowinout West,RACHAEL Q. PERRY,43.8,0,4,0,0,47.8,14,0.0
"[HT] Beginner Novice, OBN",,AMANDA FISHER,32.9,20,0,0,0,52.9,15,
"[HT] Beginner Novice, OBN",,Unknown,40,0,6.8,8,0,54.8,16,
"[HT] Beginner Novice, OBN",Mia Hero,LISETTE HEALY KREMER,40,20,0,0,0,60,17,0.0
"[HT] Beginner Novice, OBN",Matcho Man,ALICIA R. CAMPBELL,39.5,20,1.6,4,0,65.1,18,0.0
"[HT] Beginner Novice, OBN",Good Day Gali,ELISABETH A. MEHNER,41.4,---,W,0,0,W,W,
"[HT] Beginner Novice, SBNR",Red Alert,ARIANNA BARZMAN-GRENNAN,24.8,0,0,0,0,24.8,1,16.0
"[HT] Beginner Novice, SBNR",Willing Accomplice,LINDA K. BETTS,40,0,0,0,0,40,2,5.0
"[HT] Beginner Novice, SBNR",,JANELLE SCHMIDT,40.5,0,0,0,0,40.5,3,
"[HT] Beginner Novice, SBNR",Rolex IV,CONNIE BAXTER,40.5,0,0,0,0,40.5,4,3.0
"[HT] Beginner Novice, SBNR",Dan The Man,DILLON PLUMMER,40.5,3.2,0,0,0,43.7,5,2.0
"[HT] Beginner Novice, SBNR",,KATIE MCIVER,45.2,0,0,1,0,46.2,6,
"[HT] Beginner Novice, SBNR",,Unknown,42.4,0,4,0,0,46.4,7,
"[HT] Beginner Novice, SBNR",,Unknown,46.7,0,0,0,0,46.7,8,
"[HT] Beginner Novice, SBNR",Apollo,THERESA PARKER,48.6,2.4,0,0,0,51,9,0.0
"[HT] Beginner Novice, SBNR",,Unknown,47.6,3.6,0,0,0,51.2,10,
"[HT] Beginner Novice, SBNR",Merrimack,VICTORIA GONGWER,44.8,0,8,0,0,52.8,11,0.0
"[HT] Beginner Novice, SBNR",,Unknown,48.6,0,8,0,0,56.6,12,
"[HT] Beginner Novice, SBNR",Heart's Desire,,35.7,11.2,12,2,0,60.9,13,
"[HT] Beginner Novice, SBNR",,Unknown,31.4,---,---,0,E,E,E,
"[HT] Beginner Novice, SBNR",Bally Quick Coin,LINDA CARLEY ROSEN,34.3,---,---,0,R,R,R,
