Division,Horse,Rider,D,SXC,JXC,TSJ,JSJ,TSP,Pts,U-Pts
"[HT] Novice, ON",Keep Calm,AMBER BIRTCIL,34.1,0,0.0,4,0,38.1,13,0.0
"[HT] Novice, ON",Van Gogh De Tatihou,RACHEL GRAHAM,39.8,0,0.0,0,0,39.8,14,0.0
"[HT] Novice, ON",Legend Arie,JAMES ALLISTON,33.1,0,0.0,8,0,41.1,15,0.0
"[HT] Novice, ON",Soul Twain DF,NATALIE KOOPMANN,37.6,0,4.0,12,0,53.6,16,0.0
"[HT] Novice, ON",One Eyed Paco,JENNIFER L. MCRONALD,44.3,0,2.0,8,0,54.3,17,0.0
"[HT] Novice, ON",O'Donovan,CAMILLE POWELL,31.9,20,0.0,8,0,59.9,18,0.0
"[HT] Novice, ON",The Walrus,TAREN HOFFOS,34.3,20,13.6,12,0,79.9,19,0.0
"[HT] Novice, ON",Imperial Samurai,JOSEPH P. MCKINLEY,32.9,0,112.4,0,0,145.3,20,0.0
"[HT] Novice, SNR",Caraway Crispin,RACHAEL LITTLE,33.8,0,0.0,0,0,33.8,1,6.0
"[HT] Novice, SNR",Stellor Rockafella,ALLISON HILL,34.3,0,0.0,0,0,34.3,2,5.0
"[HT] Novice, SNR",Dr. Pangloss,SHELLEY THOMAS,34.5,0,0.0,0,0,34.5,3,4.0
"[HT] Novice, SNR",Ben'Jammin,MADISON R. LLOYD,31.0,0,0.0,4,0,35.0,4,3.0
"[HT] Novice, SNR",Free Agent,TERRY CLARK,34.8,0,1.2,0,0,36.0,5,2.0
"[HT] Novice, SNR",This Souls For You,GRETCHEN FORREY,37.4,0,0.0,0,0,37.4,6,0.0
"[HT] Novice, SNR",Zida,BECKY DESMOND,38.3,0,0.0,0,0,38.3,7,0.0
"[HT] Novice, SNR",My Mitch,KAREN HORN,37.4,0,0.0,4,0,41.4,8,0.0
"[HT] Novice, SNR",Bold Dredger,AMY PARKER,41.4,0,0.0,0,0,41.4,9,0.0
"[HT] Novice, SNR",Shadow Boxer,TAYLER M. RAVENSCROFT,39.8,0,0.0,4,0,43.8,10,0.0
"[HT] Novice, SNR",Pride of Tautane,SAMANTHA A. STEWART,34.1,0,0.0,12,0,46.1,11,0.0
"[HT] Novice, SNR",GS Zamorano,CHRISTINE V. JONES,45.7,0,0.0,4,0,49.7,12,0.0
"[HT] Novice, SNR",Made In America,AUDREY MILLER,33.8,0,RF,8,0,RF,RF,
"[HT] Beginner Novice, JBNR",Slewth,KYLEE PIERCE,24.5,0,1.6,0,0,26.1,1,7.0
"[HT] Beginner Novice, JBNR",Extra Lucky,JACQUELINE COLBY,28.8,0,1.6,0,0,30.4,2,6.0
"[HT] Beginner Novice, JBNR",Junior Mint,ELOISE SULLIVAN,30.5,0,0.0,0,0,30.5,3,5.0
"[HT] Beginner Novice, JBNR",Java Jazz,MEGAN HU,30.8,0,0.0,0,0,30.8,4,4.0
"[HT] Beginner Novice, JBNR",Petite Pavarotti,SLOAN BRYSON,23.8,0,0.0,8,0,31.8,5,3.0
"[HT] Beginner Novice, JBNR",Gaelic Blessing,EMILY R. CALDWELL,31.8,0,0.0,0,0,31.8,6,0.0
"[HT] Beginner Novice, JBNR",Foxy Lady,NATALIE BARTON,33.8,0,0.0,0,0,33.8,7,0.0
"[HT] Beginner Novice, JBNR",Over the Moon,MOLLY DUDA,33.8,0,0.0,0,0,33.8,8,0.0
"[HT] Beginner Novice, JBNR",Bella Mia Apache,AVONLEA L. WANG,30.5,0,0.0,4,0,34.5,9,0.0
"[HT] Beginner Novice, JBNR",Mr Incredible,AIDAN TRIMBLE,32.3,0,2.4,0,0,34.7,10,0.0
"[HT] Beginner Novice, JBNR",In The Know,JASMINE SANDHU,31.3,0,4.0,0,0,35.3,11,0.0
"[HT] Beginner Novice, JBNR",Galaxy Girl,MIA V. POLLIONI,35.8,0,0.0,0,0,35.8,12,0.0
"[HT] Beginner Novice, JBNR",For Pity Sake,TABITHA BALDWIN,28.5,0,0.0,4,4.4,36.9,13,0.0
"[HT] Beginner Novice, JBNR",A Little Bit Spicy,ISABELLA HILTON,37.3,0,0.0,0,0,37.3,14,0.0
"[HT] Beginner Novice, JBNR",Once Upon A Dream,ANNA G. WESTON SMITH,34.0,0,0.0,4,0,38.0,15,0.0
"[HT] Beginner Novice, JBNR",Indy,KENNEDY CRANE,35.3,0,0.0,4,0,39.3,16,0.0
"[HT] Beginner Novice, JBNR",Grand Takeover,LAUREN M. POWERS,36.0,0,0.0,4,0,40.0,17,0.0
"[HT] Beginner Novice, JBNR",Contessa,ANNIKA R. FOLEY,35.8,0,7.6,0,0,43.4,18,0.0
"[HT] Beginner Novice, JBNR",Rox Star Archie,ELIANA THOMPSON,39.5,0,0.0,4,0,43.5,19,0.0
"[HT] Beginner Novice, JBNR",Starlightpistol,LAUREN J. HSIEH,36.5,20,0.4,0,0,56.9,20,0.0
"[HT] Beginner Novice, JBNR",Farmore Applause,ELISE F. DEKAY,33.8,60,5.2,4,4.8,107.8,21,0.0
"[HT] Beginner Novice, JBNR",Exclusively Sunny,NADIA S. GHANBARI,37.5,,W,0,0,W,W,
"[HT] Beginner Novice, JBNR",Red Cloud's War,SIMONE HAMAOUI,29.5,,,W,W,W,
"[HT] Beginner Novice, JBNR",Scar Face,AUDREY I. TRILLING,33.5,0,TE,0,0,TE,TE,
"[HT] Beginner Novice, OBN",Native Heart,YVES SAUVIGNON,26.8,0,0.0,4,0,30.8,16,0.0
"[HT] Beginner Novice, OBN",Carte Blanche,YVES SAUVIGNON,33.5,0,0.0,0,0,33.5,25,0.0
"[HT] Beginner Novice, OBN",Forgiven,LINDSAY CONNORS,34.8,0,1.6,0,0,36.4,34,0.0
"[HT] Beginner Novice, OBN",Count Me In,SARAH SCHWARZER,32.5,0,0.0,4,0,36.5,43,0.0
"[HT] Beginner Novice, OBN",Twister,LISA PEECOOK,32.5,0,0.0,4,0,36.5,52,0.0
"[HT] Beginner Novice, OBN",Skyy's The Limit,ASHLEY SHRADER,37.0,0,0.0,0,0,37.0,60,0.0
"[HT] Beginner Novice, OBN",Tiny Dancer,LAUREN JAMISON,34.8,0,0.0,4,0,38.8,70,0.0
"[HT] Beginner Novice, OBN",Zodiac Kowboy,NICOLE FUENTES,34.5,0,0.0,8,0,42.5,80,0.0
"[HT] Beginner Novice, OBN",Lexington Loverboy,BRAYDEN PREHN,42.8,0,0.0,0,0,42.8,90,0.0
"[HT] Beginner Novice, OBN",Worth the Wait,SUZANNE BROCK,34.8,0,5.6,4,0,44.4,100,0.0
"[HT] Beginner Novice, OBN",RHF Sonata,VICKI MARTINEZ,38.8,0,0.0,8,0,46.8,110,0.0
"[HT] Beginner Novice, OBN",Rockin thunder,LAURA QUINT,41.3,0,2.4,4,2.8,50.5,120,0.0
"[HT] Beginner Novice, OBN",Saturday Sun,JENNIFER WOOTEN - MACOUZET,29.3,20,4.4,4,0,57.7,130,0.0
"[HT] Beginner Novice, OBN",Silver Jack Sprat,KATIE DILLON,40.0,20,0.0,0,0,60.0,140,0.0
"[HT] Beginner Novice, OBN",Supah Heat,OLGA LONDA,39.0,0,RF,8,0,RF,RF,
"[HT] Beginner Novice, SBNR",Chicago GS,EILEEN W. MORGENTHALER,28.3,0,0.0,0,0,28.3,1,7.0
"[HT] Beginner Novice, SBNR",Little Elf,ANNIE DESMOND,28.5,0,0.0,0,0,28.5,2,6.0
"[HT] Beginner Novice, SBNR",Ciao Bella,CORISSA F. LUTZ,31.8,0,0.0,0,0,31.8,3,5.0
"[HT] Beginner Novice, SBNR",Herman,PIPPA MURRAY,28.8,0,0.0,4,0,32.8,4,4.0
"[HT] Beginner Novice, SBNR",Shi'ah Sand,KIM KAI,30.0,0,3.6,0,0,33.6,5,
"[HT] Beginner Novice, SBNR",Celtic Rose,WIYANNA OAKLEY,34.0,0,0.0,0,0,34.0,6,0.0
"[HT] Beginner Novice, SBNR",Kodie,LAURA W. HARDIN,34.3,0,0.0,0,0,34.3,7,0.0
"[HT] Beginner Novice, SBNR",Levitate,EILEEN W. MORGENTHALER,29.3,0,2.0,4,0,35.3,8,0.0
"[HT] Beginner Novice, SBNR",Ehrens Freedom,LAURA TESONE,31.8,0,0.0,4,0,35.8,9,0.0
"[HT] Beginner Novice, SBNR",Nugget,AMANDA L. PEZZUTO,39.3,0,0.0,0,0,39.3,10,0.0
"[HT] Beginner Novice, SBNR",Just Benny,JULIE GARELLA WILLIAMS,35.5,0,0.0,4,0,39.5,11,0.0
"[HT] Beginner Novice, SBNR",Delightfully Dandy,ASHLEY WILLIAMS,34.8,0,6.8,0,0,41.6,12,0.0
"[HT] Beginner Novice, SBNR",Cusco,AMY L. DERY,43.3,0,0.0,0,0,43.3,13,0.0
"[HT] Beginner Novice, SBNR",Rough Diamond Caliber,HALEY R. CLARK,48.0,0,3.2,0,0,51.2,14,0.0
"[HT] Beginner Novice, SBNR",Piper,MICHELLE VONDERHAAR,41.5,0,0.4,12,0,53.9,15,0.0
"[HT] Beginner Novice, SBNR",Firefly CS,MICHELLE BRUNNER,36.5,20,0.0,0,0,56.5,16,0.0
"[HT] Beginner Novice, SBNR",Record Year,JUSTINE KIOSOGLOUS,40.0,20,14.4,0,0,74.4,17,0.0
"[HT] Beginner Novice, SBNR",\"C\" Taz Go,SUSAN BURWEN,38.3,0,,,0,E,E,E
"[HT] Beginner Novice, SBNR",Vegas Run,MOLLY JOHNSON,35.0,0,RF,0,0,RF,RF,
"[HT] Beginner Novice, SBNR",Razzmatazz,RICHENE HAVRILLA,35.8,,,W,W,W,
"[HT] Beginner Novice, SBNR",Grand Design,ALEX SKYLARK,33.8,0,,,0,E,E,E
