Division,Horse,Rider,D,SXC,JXC,TSJ,JSJ,TSP,Pts,U-Pts
"[HT] Beginner Novice, JBNR:A",Dragonfire Lotus,,39.1,0,0,0,0,39.1,3,
"[HT] Beginner Novice, JBNR:A",Vice Commander,KRISTIN JOLY,42.4,0,1.2,0,0,43.6,4,
"[HT] Beginner Novice, JBNR:A",Business Class,,31.9,0,0,12,0,43.9,5,
"[HT] Beginner Novice, JBNR:A",,,,40,0,0,4,0,44,6,
"[HT] Beginner Novice, JBNR:A",MGRM Whimsical,,45.2,0,0,0,0,45.2,7,
"[HT] Beginner Novice, JBNR:A",Banana Boat,JORDAN JAMES,39.5,0,10,4,0,53.5,8,
"[HT] Beginner Novice, JBNR:A",Silver Oak Magnum,TAYLOR ARNETT,46.7,0,0,8,0,54.7,9,
"[HT] Beginner Novice, JBNR:A",Tanner,DARIAN BEAUMIER,27.1,20,10,12,0,69.1,10,
"[HT] Beginner Novice, JBNR:A",,,,31.4,60,13.2,4,0,108.6,11,
"[HT] Beginner Novice, JBNR:A",,,,36.2,0,RF,4,0,RFRF,RFRF,
"[HT] Beginner Novice, JBNR:A",,,,45.2,0,EE,0,0,EE,EE,
"[HT] Beginner Novice, JBNR:A",WSS Bombs Away,MARISSA P. REWCASTLE,41.9,0,EE,0,0,EE,EE,
"[HT] Beginner Novice, JBNR:A",Charmed and Dangerous,NATALIE LAMB,42.4,0,EE,0,0,EE,EE,
"[HT] Beginner Novice, JBNR:B",All Star Pro,MADELINE BOTHWELL,28.1,0,0,0,0,28.1,1,
"[HT] Beginner Novice, JBNR:B",,FAITH DALESSANDRO,34.8,0,1.2,0,0,36,2,
"[HT] Beginner Novice, JBNR:B",True Blondie,AMELIA CHRISTIANSEN,39.5,0,0,0,0,39.5,3,
"[HT] Beginner Novice, JBNR:B",,RACHAEL MCGREGOR,40,0,0,0,0,40,4,
"[HT] Beginner Novice, JBNR:B",,,,40,0,0,0.4,0,40.4,5,
"[HT] Beginner Novice, JBNR:B",Colin Me Crazy,EMILY DONEEN,41,0,0,0,0,41,6,
"[HT] Beginner Novice, JBNR:B",Alwyn Gingerbread Man,MAXELLE PHILLIPS,41,0,1.2,0,0,42.2,7,
"[HT] Beginner Novice, JBNR:B",Oxidation,,39.5,0,4.8,0,0,44.3,8,
"[HT] Beginner Novice, JBNR:B",,KAITLIN RAYNOR,31,20,0,0,0,51,9,
"[HT] Beginner Novice, JBNR:B",With A Little Luck,,47.6,0,0,4,0,51.6,10,
"[HT] Beginner Novice, JBNR:B",Ceiriog Freya,ELEANOR LEONARD,28.6,0,0,12,34,74.6,11,
"[HT] Beginner Novice, JBNR:B",,TAYLOR HANSEN,44.3,0,RF,0,0,RFRF,RFRF,
"[HT] Beginner Novice, JBNR:B",V.E. Let's Get Down to Biscuit,LEE CAMIOLO,35.2,0,RF,0,0,RFRF,RFRF,
"[HT] Beginner Novice, JBNR:B",Coyote Red Radish,CHARLOTTE BABBITT,34.8,20,R,0,0,RR,RR,
"[HT] Beginner Novice, SBNR:A",Red Alert,ARIANNA BARZMAN-GRENNAN,26.7,0,0,8,0,34.7,1,
"[HT] Beginner Novice, SBNR:A",,,,31.9,0,0,4,0,35.9,2,
"[HT] Beginner Novice, SBNR:A",,,,36.2,0,0,0,0,36.2,3,
"[HT] Beginner Novice, SBNR:A",Mint Julep,TIFFANY BENNETT,36.7,0,0,0,0,36.7,4,
"[HT] Beginner Novice, SBNR:A",Living Right,SARAH MARCH,40,0,0,0,0,40,5,
"[HT] Beginner Novice, SBNR:A",,,,42.9,0,0,0,0,42.9,6,
"[HT] Beginner Novice, SBNR:A",,,,35.7,0,0,0.8,8,44.5,7,
"[HT] Beginner Novice, SBNR:A",,TESSA MILA,35.2,0,0,4,6,45.2,8,
"[HT] Beginner Novice, SBNR:A",Au Contraire,KEZIA EMENY-SMITH,46.2,0,0,0,0,46.2,9,
"[HT] Beginner Novice, SBNR:A",,CARA BEASLEY,47.1,0,8,8,0,63.1,10,
"[HT] Beginner Novice, SBNR:A",Ribbit Racer,EMILY HO,48.6,20,0,0,8,76.6,11,
"[HT] Beginner Novice, SBNR:A",,SONEE K. ARCE,44.8,0,0,0,0,44.8,HC,
"[HT] Beginner Novice, SBNR:A",,GEMMA-CIELI RICHARDS,35.2,60,E,16,0,EE,EE,
"[HT] Beginner Novice, SBNR:A",,,,36.7,0,EE,EE,EE,TETE,TETE,
"[HT] Beginner Novice, SBNR:A",Bruisyard Hall,,50,0,TE,8,0,TETE,TETE,
"[HT] Beginner Novice, SBNR:B",,SHANNON SCHILLER,30,0,0,0,0,30,1,
"[HT] Beginner Novice, SBNR:B",Ultimo,CHRISTINE LEKUTIS,35.2,0,0,0,0,35.2,2,
"[HT] Beginner Novice, SBNR:B",Tuxedo Skips Sparkle,PAMELA ROBINS,31,0,6.4,0,0,37.4,3,
"[HT] Beginner Novice, SBNR:B",Ellie May,JANIS BARR,36.7,0,0,4,0,40.7,4,
"[HT] Beginner Novice, SBNR:B",Bally Quick Coin,LINDA CARLEY ROSEN,39.5,0,0,4,0,43.5,5,
"[HT] Beginner Novice, SBNR:B",Sierra,KAREN P. HASLEBACHER,40,0,0,4,0,44,6,
"[HT] Beginner Novice, SBNR:B",Tiger III,,47.1,0,0,0,0,47.1,7,
"[HT] Beginner Novice, SBNR:B",,,,40,0,0,0.8,12,52.8,8,
"[HT] Beginner Novice, SBNR:B",,,,32.9,20,0,0,0,52.9,9,
"[HT] Beginner Novice, SBNR:B",,NANCY BENSON,31,20,0,8,0,59,10,
"[HT] Beginner Novice, SBNR:B",Tonbild's Fatasha,CAROLINE FRIER,41.4,20,0,4,0,65.4,11,
"[HT] Beginner Novice, SBNR:B",Mr. Jitterbug,HEATHER BO,42.4,20,6.8,0,0,69.2,12,
"[HT] Beginner Novice, SBNR:B",,SANDRA KERRIGAN,41.9,0,EE,EE,EE,EE,EE,
