Division,Horse,Rider,D,SXC,JXC,TSJ,JSJ,TSP,Pts,U-Pts
"[HT] Novice, NAM",Firefly CS,MICHELLE BRUNNER,38.6,0,0,0,E,E,E,
"[HT] Novice, NAM",Garboso,KELLY GARBACH,29.8,0,0,0,E,E,E,
"[HT] Novice, NH",Floratanz,ERIN SERAFINI,21.9,0,0,0,0,21.9,1,
"[HT] Novice, NH",Reverie GWF,ERIN R. KELLERHOUSE,22.9,0,0,0,0,22.9,2,
"[HT] Novice, NH",Twilight 54,LAUREN BILLYS,24.3,0,0,0,0,24.3,3,
"[HT] Novice, NH",Quil,JENNIFER L. MCRONALD,34.1,0,0,0,0,34.1,4,
"[HT] Novice, NH",Dark Knight Royale,MAXELLE J. PHILLIPS,36.2,0,0,0,0,36.2,5,
"[HT] Novice, NH",Grand Design,JORDAN GOOD,36.7,0,0,0,0,36.7,6,
"[HT] Novice, NH",Oliver,JENNIFER L. MCRONALD,36,0,0,4,0,40,7,
"[HT] Novice, NH",Queen S,OLGA ANTIPOVA,44.1,0,0,0,0,44.1,8,
"[HT] Novice, NH",Melkenna,ANDREA BAXTER,31.2,20,0,0,0,51.2,9,
"[HT] Novice, NH",Grayson,MELISSA MONTGOMERY,42.9,0,0,0,E,E,E,
"[HT] Novice, NH",Arabella Lace,ALISHA ODELL,31.4,0,0,8,RF,RF,RF,
"[HT] Novice, ON",Biscuit,JAMES ALLISTON,23.3,0,0,0,0,23.3,1,
"[HT] Novice, ON",Galwaybay Merbantos,REBECCA BRAITLING,24.3,0,0,0,0,24.3,2,
"[HT] Novice, ON",Lissette,JOLIE WENTWORTH,26.7,0,0.4,0,0,27.1,3,
"[HT] Novice, ON",Bossinova,BRUCE HILL,28.1,0,0,0,0,28.1,4,
"[HT] Novice, ON",Flyin Huckleberry,CHLOE E. SMYTH,30.2,0,0,0,0,30.2,5,
"[HT] Novice, ON",Cruz,JENNETTE R. SCANLON,30.5,0,0.8,0,0,31.3,6,
"[HT] Novice, ON",Dance with the Devil,JOSEPH P. MCKINLEY,32.6,0,0,0,0,32.6,7,
"[HT] Novice, ON",Eagle Royale,SALLY A. PHILLIPS,35.2,0,0,0,0,35.2,8,
"[HT] Novice, ON",Sportsfield Neverland,KRISTEN MERALA,30.7,0,4.8,0,0,35.5,9,
"[HT] Novice, ON",Union Jack,SARAH JANE NICHOLS JOLLEY,35.7,0,0.8,0,0,36.5,10,
"[HT] Novice, ON",Leo Visto M,THOMAS R. JOHNSON,36,0,0,4,0,40,11,
"[HT] Novice, ON",Corado 99,JOLIE WENTWORTH,20,20,0,0,0,40,12,
"[HT] Novice, ON",Imperial Samurai,JOSEPH P. MCKINLEY,29.5,20,0,0,0,49.5,13,
"[HT] Novice, ON",Bella Vida GWF,NICOLE A. HOLOWNIA,35.2,0,20.4,0,0,55.6,14,
"[HT] Novice, ON",Soul Twain DF,EARL MCFALL,28.6,0,16.4,12,0,57,15,
"[HT] Novice, ON",LIFE STORY,MEGAN TRAYNHAM,34.1,0,R,0,0,RR,R,
"[HT] Novice, ON",WHF Warsong,MICHELLE EMMERMANN,31.9,W,W,0,0,WW,W,
"[HT] Novice, SNR:A",Caribe PCH,NANCY T. READ,21.9,0,0,0,0,21.9,1,
"[HT] Novice, SNR:A",Mercedes,NOELLE A. DEVER,34.1,0,0,0,0,34.1,2,
"[HT] Novice, SNR:A",Freetoagoodhome,KRISTIN WOOD,35.7,0,0,0,1.6,37.3,3,
"[HT] Novice, SNR:A",Viveka,ELYANNA SNYDER,37.6,0,0,0,0,37.6,4,
"[HT] Novice, SNR:A",Octavia OVS,NANNA ERICSON,36.7,0,0,4,0,40.7,5,
"[HT] Novice, SNR:A",This Souls For You,GRETCHEN FORREY,41.7,0,0,0,0.8,42.5,6,
"[HT] Novice, SNR:A",Rhonaldo,SARA KELSON,33.3,0,0,8,2.4,43.7,7,
"[HT] Novice, SNR:A",Doc Duffy,LIA COLOMBI,38.1,0,0,8,0,46.1,8,
"[HT] Novice, SNR:A",Tiabrielle,ANNA WALDERN,42.1,0,0,8,0,50.1,9,
"[HT] Novice, SNR:A",Ringmaster,MEGHAN LEWIS,28.6,20,0,4,0.4,53,10,
"[HT] Novice, SNR:A",Crème de Cassis,AMELIA KERAUTRET,45,0,0,20,3.6,68.6,11,
"[HT] Novice, SNR:B",Parque Reparte,CALISTA E. GREEN,21.4,0,0,8,0,29.4,1,
"[HT] Novice, SNR:B",Kilbeggan,MEGAN W. BEACHLER,29.5,0,0,0,0,29.5,2,
"[HT] Novice, SNR:B",My Mitch,KAREN HORN,29.8,0,0,4,0,33.8,3,
"[HT] Novice, SNR:B",Zinfandel,RACHEL NICHOLS,34.1,0,0,0,0,34.1,4,
"[HT] Novice, SNR:B",Ward Boss,SUZANNE MILLER,32.9,0,0,8,0,40.9,5,
"[HT] Novice, SNR:B",Cooley Mastermind,ANA KOSTIOUKOVA,29.1,0,3.6,4,4.4,41.1,6,
"[HT] Novice, SNR:B",Rayastrada,MEGHAN LEWIS,18.8,0,R,0,0,RR,R,
"[HT] Novice, SNR:B",Elita,TAYA PERRY,34.8,0,0,0,E,E,E,
"[HT] Beginner Novice, JBNR:A",Leap of Faith XI,MAIKE MIERITZ,27.2,0,0,0,0,27.2,1,
"[HT] Beginner Novice, JBNR:A",Extra Lucky,JACQUELINE COLBY,30.8,0,0,0,0,30.8,2,
"[HT] Beginner Novice, JBNR:A",The Sundance Kid,HADLEY COLWELL,31.1,0,0,0,0,31.1,3,
"[HT] Beginner Novice, JBNR:A",Rio's Dual Image,KATE MCFARLAND,31.4,0,0,0,0,31.4,4,
"[HT] Beginner Novice, JBNR:A",Sunny Side Up,JESSICA M. KAMMEYER,32.8,0,0,0,0,32.8,5,
"[HT] Beginner Novice, JBNR:A",Fleur de Lis,SOPHIE BOURASSA,34.2,0,0,0,0,34.2,6,
"[HT] Beginner Novice, JBNR:A",Carra Clover Princess,KYRA I. GREEN,34.4,0,0,0,0,34.4,7,
"[HT] Beginner Novice, JBNR:A",Triple Spice,JILLIAN D. MADER,35.0,0,0,0,0,35.0,8,
"[HT] Beginner Novice, JBNR:A",Cloud Nine,ROSEMARY M. ESTEVERENA,35.3,0,0,0,0,35.3,9,
"[HT] Beginner Novice, JBNR:A",Kolo,EBBA WESTELIUS,37.8,0,0,0,0,37.8,10,
"[HT] Beginner Novice, JBNR:A",Unforeseen,RIVKA OGORZALEK,38.6,0,0,0,0,38.6,11,
"[HT] Beginner Novice, JBNR:A",Unlimited Spending,SAMANTHA POULSON,35.6,0,0,4,0,39.6,12,
"[HT] Beginner Novice, JBNR:A",What's Up Dude,LUCAS SANTI,40.0,0,0,0,0,40.0,13,
"[HT] Beginner Novice, JBNR:A",Lexington Loverboy,BRAYDEN PREHN,39.7,0,1.2,0,0,40.9,14,
"[HT] Beginner Novice, JBNR:A",La Bella Luna,RYLIN M. CLARKE,38.9,0,0,4,0,42.9,15,
"[HT] Beginner Novice, JBNR:A",Street Melody,NADIA VOGT,35.0,0,7.6,0,0.4,43.0,16,
"[HT] Beginner Novice, JBNR:A",After Dark,CHLOE J. HERNANDEZ,43.3,0,0,0,0,43.3,17,
"[HT] Beginner Novice, JBNR:A",Ima Jimmie Olena,HELEN M. KARNSTEDT,33.3,0,0,12,10,55.3,18,
"[HT] Beginner Novice, JBNR:A",Mr. Mischief,BRINLEY VON HERBULIS,37.5,40,16,4,0,97.5,19,
"[HT] Beginner Novice, JBNR:A",Teddy,DANIELLE LIS,40.0,60,0,8,0,108.0,20,
"[HT] Beginner Novice, JBNR:A",BEAR GLEN KEELA DAIMHIN,MAKENNA NETZER,50.6,20,TE,40,0,TETE,TE,
"[HT] Beginner Novice, JBNR:B",Rising Sun,MADELINE R. MCDOUGAL,21.4,0,0,0,0,21.4,1,
"[HT] Beginner Novice, JBNR:B",Rouge Et Blanc DF,BENJAMIN J. HECKMAN,29.4,0,0,0,0,29.4,2,
"[HT] Beginner Novice, JBNR:B",My Box of Crayons,RYLAN TUCKER,30.3,0,0,0,0,30.3,3,
"[HT] Beginner Novice, JBNR:B",Luna's Eclipse,GENEVIEVE DAVIDSON,30.6,0,0,0,0,30.6,4,
"[HT] Beginner Novice, JBNR:B",Foxy Lady,NATALIE BARTON,35.6,0,0,0,0,35.6,5,
"[HT] Beginner Novice, JBNR:B",Kaweah Barry Moon,AMANDA C. BLAKE,32.2,0,0,4,0,36.2,6,
"[HT] Beginner Novice, JBNR:B",Willett,CAMILLE WALTERS,32.8,0,0,4,0,36.8,7,
"[HT] Beginner Novice, JBNR:B",Confetti's Cottontail,FIONA VANBUHLER,37.2,0,0,0,0,37.2,8,
"[HT] Beginner Novice, JBNR:B",Max 2 Million,JOHANA LIGTENBERG,32.2,0,0,8,1.2,41.4,9,
"[HT] Beginner Novice, JBNR:B",Red Bull,IRELAND Q. MURPHY IQM,37.5,0,0,4,0,41.5,10,
"[HT] Beginner Novice, JBNR:B",RSG Cameo,JOCELYN CARTER,36.4,0,8,0,0,44.4,11,
"[HT] Beginner Novice, JBNR:B",Irish Clover,ANTONIN B. CORNILLON,30.0,20,0,0,0,50.0,12,
"[HT] Beginner Novice, JBNR:B",Fire from Heaven,KAYLA A. MAGUIRE,41.9,20,0,0,0,61.9,13,
"[HT] Beginner Novice, JBNR:B",Banana Split,ADRIANNA KOSMONT,37.8,20,0,8,0,65.8,14,
"[HT] Beginner Novice, JBNR:B",Shades of Grey,ANNIKA HEETER,35.3,0,14.4,12,12.4,74.1,15,
"[HT] Beginner Novice, JBNR:B",Faline BEL,CATHERINE M. DOLAN,41.9,40,0,16,1.6,99.5,16,
"[HT] Beginner Novice, JBNR:B",Blonde Bombshell,MAXINE BECK,40.0,0,0,12,E,E,E,
"[HT] Beginner Novice, JBNR:B",Instant Lite,EMILY SCHMITZ,34.2,W,48,W,W,W,W,
"[HT] Beginner Novice, OBN",Grandios Sky,ANNE JOHNSON,27.5,0,0,0,0,27.5,1,
"[HT] Beginner Novice, OBN",Even More Impressive,LISA SIRES,31.1,0,0,0,0,31.1,2,
"[HT] Beginner Novice, OBN",Bon Vivant GWF,ERIN R. KELLERHOUSE,31.1,0,0,0,0,31.1,3,
"[HT] Beginner Novice, OBN",Staccato,SARAH SCHWARZER,27.2,0,0,4,0,31.2,4,
"[HT] Beginner Novice, OBN",Infinity,LISA SABO,27.2,0,0,4,0,31.2,5,
"[HT] Beginner Novice, OBN",Sezsational,JILLIAN TERZIAN,27.8,0,0,4,0,31.8,6,
"[HT] Beginner Novice, OBN",Surelock,KRISTIN WOOD,32.2,0,0,0,0,32.2,7,
"[HT] Beginner Novice, OBN",Caviar Dreams,TERALYN LALIBERTE,32.5,0,0,0,0,32.5,8,
"[HT] Beginner Novice, OBN",Viola,CHARLOTTE H. GREATWOOD,30.3,0,0,4,0,34.3,9,
"[HT] Beginner Novice, OBN",Baron de Chevalier,TERESA KOROL,34.7,0,0,0,0,34.7,10,
"[HT] Beginner Novice, OBN",Skyrise,SUMMER D. GLOECKNER,35.8,0,0,0,0,35.8,11,
"[HT] Beginner Novice, OBN",Gangster,BECKY LEISZ,31.9,0,0,4,0,35.9,12,
"[HT] Beginner Novice, OBN",Ballinakill Poppy,AMBER BIRTCIL,34.4,0,0,4,0,38.4,13,
"[HT] Beginner Novice, OBN",Graphic Art AF,JOSEPH P. MCKINLEY,38.1,0,0.4,0,0,38.5,14,
"[HT] Beginner Novice, OBN",Deputy Director,STEPHANIE ENEDY,37.8,0,0,4,0,41.8,15,
"[HT] Beginner Novice, OBN",Touche,AMBER BIRTCIL,33.9,0,0,12,0,45.9,16,
"[HT] Beginner Novice, OBN",Carte Blanche,CARRIE J. FINNO,38.9,0,0,4,4.8,47.7,17,
"[HT] Beginner Novice, OBN",The North Wind,BROOK MORRISON,32.5,20,0,0,0.4,52.9,18,
"[HT] Beginner Novice, OBN",Silver Starr,JULIANA G. CASSAR,35.8,20,0,4,0,59.8,19,
"[HT] Beginner Novice, OBN",Worth the Wait,SUZANNE BROCK,35.3,0,12.8,20,13.6,81.7,20,
"[HT] Beginner Novice, OBN",Ciao Bella,CORISSA F. LUTZ,45.6,20,42.8,12,16.4,136.8,21,
"[HT] Beginner Novice, OBN",Comet,CHRISTINA M. FORNEY,44.4,0,0,0,TE,TE,TE,
"[HT] Beginner Novice, OBN",Hello Magic,BARBARA CRABO,30.3,0,0,0,W,W,W,
"[HT] Beginner Novice, OBN",Highland Empress,MEGAN TRAYNHAM,45.3,W,0,0,0,WW,W,
"[HT] Beginner Novice, OBN",Yo Gabba Gabba,MELISSA MONTGOMERY,51.4,0,0,0,W,W,W,
"[HT] Beginner Novice, SBNR",Adelaide SWF,BETH BARKER,28.1,0,0,0,0,28.1,1,
"[HT] Beginner Novice, SBNR",Kahlua & Cream,KELLY A. SCHWISOW,28.6,0,0,0,0,28.6,2,
"[HT] Beginner Novice, SBNR",Sweet Baby James,NICOLE KUENZI,31.7,0,0,0,0,31.7,3,
"[HT] Beginner Novice, SBNR",Chicago GS,EILEEN W. MORGENTHALER,33.6,0,0,0,0,33.6,4,
"[HT] Beginner Novice, SBNR",Celtic Rose,WIYANNA OAKLEY,35.6,0,0,0,0,35.6,5,
"[HT] Beginner Novice, SBNR",Bailamos,TANISHA NAIDOO,36.4,0,0,4,0,40.4,6,
"[HT] Beginner Novice, SBNR",Beetle Bailey,ALISON TODD,41.7,0,0,0,0,41.7,7,
"[HT] Beginner Novice, SBNR",Valeureux,ABBY ANDERSON,36.1,0,20.4,0,0,56.5,8,
"[HT] Beginner Novice, SBNR",Philippa,GABBY LICHTIG,45.3,20,5.6,0,0,70.9,9,
"[HT] Beginner Novice, SBNR","C" Taz Go,SUSAN BURWEN,45,W,0,0,0,WW,W,
"[HT] Beginner Novice, SBNR",Saturday Sun,AMY LUCA,36.7,0,R,4,0,RR,R,
"[HT] Beginner Novice, SBNR",Whispered Grace,MARIA ROJAS,46.9,0,0,12,E,E,E,
"[HT] Beginner Novice, SBNR",The Swiss Miss,KIREN M. NIEDERBERGER,47.5,0,0,8,RF,RF,RF,
"[HT] Beginner Novice, SBNR",Native Heart,MAGUY O. PALLUEL,34.4,0,0,12,E,E,E,
"[HT] Beginner Novice, SBNR",On Cloud Nine,JOAN HANKIN,45.6,0,0,12,E,E,E,
"[HT] Beginner Novice, SBNR",Sorella di Sera,JULIANNE WHITESIDE,38.9,0,0,12,E,E,E,
"[HT] Beginner Novice, SBNR",Just Benny,JULIE GARELLA WILLIAMS,42.5,0,TE,0,0.8,TETE,TE,
"[HT] Beginner Novice, SBNR",Miss Jeanie C,PAIGE A. FORSBERG,34.4,0,0,8,RF,RF,RF,
