Division,Horse,Rider,D,SXC,JXC,TSJ,JSJ,TSP,Pts,U-Pts
"[HT] Novice, SNR",I’m In,MAJA J. LINDEMANN,36.2,0,0,0,0,36.2,7,
"[HT] Novice, SNR",The Great Gatsby,KIRA B. DE TORRES,37.9,0,0,0,0,37.9,8,
"[HT] Novice, SNR",Mail Order Ride,SARAH HARTY,37.9,0,0,0,0,37.9,9,
"[HT] Novice, SNR",Denfer Du Banney,SEIKA STREETS,31,0,4,5.2,0,40.2,10,
"[HT] Novice, SNR",Boundless,TOM TEMMERMAN JR,39.1,1.2,0,0,0,40.3,11,
"[HT] Novice, SNR",Grandios Sky,ANNE JOHNSON,40.5,0,0,0,0,40.5,12,
"[HT] Novice, SNR",Bold Dredger,JACY HUMPHRIES,40.7,0,0,0,0,40.7,13,
"[HT] Novice, SNR",Delightfully Dandy,JESSICA BIELENBERG,38.8,0,0,3.6,0,42.4,14,
"[HT] Novice, SNR",Zero Gravity,ASHLEY COX,36.4,0,4,2.4,0,42.8,15,
"[HT] Novice, SNR",Lady Cab Driver,ALLISON J. BLOODWORTH,37.6,0,4,4.8,0,46.4,16,
"[HT] Novice, SNR",Work Hard Play Hard,MAKAELA COOPER,36.4,20,0,4,0.4,60.8,17,
"[HT] Novice, SNR",Adelaide SWF,BETH BARKER,31.9,60,E,4,4.8,E,E,
"[HT] Novice, SNR",Cruise Control,ELYANNA SNYDER,33.6,W,W,0,RF,RF,RF,
"[HT] Beginner Novice, JBNR:A",Makuba's Prince,EDIE R. HALLORAN,23.3,0,4,0,0,27.3,1,
"[HT] Beginner Novice, JBNR:A",Danny California,AMANDA C. BLAKE,27.5,0,0,0,0,27.5,2,
"[HT] Beginner Novice, JBNR:A",Coupe De Ville,LAUREN BEBB,27.8,0,0,0,0,27.8,3,
"[HT] Beginner Novice, JBNR:A",Aeramachi,MADDIE JACKSON,28.9,0.8,0,0,0,29.7,4,
"[HT] Beginner Novice, JBNR:A",Nikon's Apollo One,SARAH CALLAGHAN,26.4,0,4,0,0,30.4,5,
"[HT] Beginner Novice, JBNR:A",Touche,KINLEY R. ROSE,30.8,0,0,0,0,30.8,6,
"[HT] Beginner Novice, JBNR:A",Kahlua & Cream,REMI HOPMAN,30.6,0.8,0,0,0,31.4,7,
"[HT] Beginner Novice, JBNR:A",Twist and Shout,SOPHIA ROGOL,28.3,0,4,0,0,32.3,8,
"[HT] Beginner Novice, JBNR:A",Juste Capitaine,BROOKE J. CORSAUT,28.9,5.6,0,0,0,34.5,9,
"[HT] Beginner Novice, JBNR:A",Chromatic,ABBY C. PEYTON,35.6,0,0,0,0,35.6,10,
"[HT] Beginner Novice, JBNR:A",Napoleon,ADDISON E. MARTIN,37.2,0,0,0,0,37.2,11,
"[HT] Beginner Novice, JBNR:A",Sir Elliot,JOSEPHINE CLARK,35.3,0,4,0,0,39.3,12,
"[HT] Beginner Novice, JBNR:A",Connect the Dots,CAMILLE HUYNH,31.7,0,4,8.4,0,44.1,13,
"[HT] Beginner Novice, JBNR:A",Kaweah Barry Moon,KAITLYN SHADE,33.9,0,4,7.6,0,45.5,14,
"[HT] Beginner Novice, JBNR:A",Flirtini,SAMANTHA N. PERRY,35.6,0,8,6.4,0,50,15,
"[HT] Beginner Novice, JBNR:A",Blueberry Muffin,SHELBY Y. GIANNAMORE,35.8,14.8,0,0,0,50.6,16,
"[HT] Beginner Novice, JBNR:A",Piper,TESSA A. WELLIVER,37.2,0,16,0,0,53.2,17,
"[HT] Beginner Novice, JBNR:A",Flocke,JOSEPHINE CLARK,31.7,20,0,4,7.6,63.3,18,
"[HT] Beginner Novice, JBNR:A",Charlie Boy,NATALIE O'CONNOR,37.2,80,E,16,0,E,E,
"[HT] Beginner Novice, JBNR:B",Cloud Nine,KHLOE GARRETT,24.7,0,0,0,0,24.7,1,
"[HT] Beginner Novice, JBNR:B",I Love Lucy,PAIGE BEAUCHAMP CRANDON,26.9,0,0,0,0,26.9,2,
"[HT] Beginner Novice, JBNR:B",Everyday's A Holiday,ALEXIS D. FORSTELL,26.4,0,4,0,0,30.4,3,
"[HT] Beginner Novice, JBNR:B",Cool River Odie,AILIS FERRY,26.7,0,4,0,0,30.7,4,
"[HT] Beginner Novice, JBNR:B",The Magician,SOPHIE MCCANNA,26.9,0,4,0,0,30.9,5,
"[HT] Beginner Novice, JBNR:B",Just You Wait,MARILYN SCHACKNER,29.4,2,0,0,0,31.4,6,
"[HT] Beginner Novice, JBNR:B",True North,KATE VOROBIEFF,30.8,0,4,0,0,34.8,7,
"[HT] Beginner Novice, JBNR:B",Storm Warning,SOFIA SETO,32.8,0,4,0,0,36.8,8,
"[HT] Beginner Novice, JBNR:B",Miss Jiggy With It,ADELAIDE GLENWRIGHT,38.3,0,0,0,0,38.3,9,
"[HT] Beginner Novice, JBNR:B",Sir Lancelot,AUDREY I. TRILLING,32.8,0,4,4.4,0,41.2,10,
"[HT] Beginner Novice, JBNR:B",Scarlett Stars Above,LARA Y. KUCHEN,34.4,3.2,4,0,0,41.6,11,
"[HT] Beginner Novice, JBNR:B",Panillas Pride,NIAOMI T. CUPID,46.9,0,0,0,0,46.9,12,
"[HT] Beginner Novice, JBNR:B",Acro Cody Elda GTA,BREANNE V. EVANS,38.3,0,16,0,0,54.3,13,
"[HT] Beginner Novice, JBNR:B",Comet Twain DF,CHLOE M. CRUZ,45.8,R,4,R,R,R,R,
"[HT] Beginner Novice, JBNR:B",Farmore Applause,MEGAN BEBB,34.4,W,W,W,0,E,E,
"[HT] Beginner Novice, JBNR:B",Cote de Azur,SIERRA I. JANSEN,36.1,W,W,W,12,E,E,
"[HT] Beginner Novice, OBN",GS DoubleTake,HEIDI D. MCRAE ASHTON,31.4,0,0,0,0,31.4,1,
"[HT] Beginner Novice, OBN",Clever Knight,MONICA J. LUKES,31.7,0,0,0,0,31.7,2,
"[HT] Beginner Novice, OBN",Furstenshine DF,EARL MCFALL,32.2,0,0,0,0,32.2,3,
"[HT] Beginner Novice, OBN",Abbeyside Waves,FAITH R. DALESSANDRO,33.1,0,0,0,0,33.1,4,
"[HT] Beginner Novice, OBN",Mischievous,REBECCA E. SEVERT,33.6,0,0,0,0,33.6,5,
"[HT] Beginner Novice, OBN",Ironman,TOORA O’MAHONY,33.1,0.8,0,0,0,33.9,6,
"[HT] Beginner Novice, OBN",Gloriano,JOSH BARNACLE,32.8,0,4,0,0,36.8,7,
"[HT] Beginner Novice, OBN",The Rooster,JOSEPH P. MCKINLEY,33.1,0,4,0,0,37.1,8,
"[HT] Beginner Novice, OBN",Aventinus,EMILY A. PESTL-DIMMITT,34.2,0,4,0,0,38.2,9,
"[HT] Beginner Novice, OBN",Veneration,MALIA L. HUNTER,38.9,0,0,0,0,38.9,10,
"[HT] Beginner Novice, OBN",Whiskey Sour,KAYLEEN P. CROWLEY,44.2,0,0,0,0,44.2,11,
"[HT] Beginner Novice, OBN",Twain's Fireflight DF,SARAH L. MOSELEY,40.8,0,4,0.8,0,45.6,12,
"[HT] Beginner Novice, OBN",Most Wanted,TYLER LEARY,32.2,0,13.6,0,3.2,49,13,
"[HT] Beginner Novice, OBN",Link to London,TAYLOR MILES,42.5,0,4,5.2,0,51.7,14,
"[HT] Beginner Novice, OBN",Bridgestone Dezhou,VALERIE FERRARO,28.3,20,4.8,4,0,57.1,15,
"[HT] Beginner Novice, OBN",Calando SR,CATHERINE BONADIO,33.9,0,16,13.2,0,63.1,16,
"[HT] Beginner Novice, OBN",Little Miss Razzle Dazzle,TARAN VIXIE,40.3,20,0,8,0,68.3,17,
"[HT] Beginner Novice, OBN",Coca Cola,MICHELE M. PESTL,33.9,20,10.8,4,6.8,75.5,18,
"[HT] Beginner Novice, OBN",Miss Mani,SHAWNA THOMAS,32.5,40,19.6,12,6,110.1,19,
"[HT] Beginner Novice, OBN",Laced Sensation,NATALIE BURK,36.1,W,W,W,0,W,W,
"[HT] Beginner Novice, OBN",La Adela Nihuil,PAM WRIGHT,36.7,0,TE,8,0.8,TE,TE,
"[HT] Beginner Novice, OBN",ES Across the Atlantic,CHRISTINE POULOS,37.8,W,W,W,0,RF,RF,
"[HT] Beginner Novice, OBN",Aero,MARISSA NIELSEN,E,E,E,E,E,E,E,
"[HT] Beginner Novice, SBNR:A",Chicago GS,EILEEN W. MORGENTHALER,25,0,0,0,0,25,1,
"[HT] Beginner Novice, SBNR:A",Romeo,KELLY A. SCHWISOW,29.2,0,0,0,0,29.2,2,
"[HT] Beginner Novice, SBNR:A",Columbus,STEFANIE GLADEN,25.3,0,4,0,0,29.3,3,
"[HT] Beginner Novice, SBNR:A",Sully,MAX A. O'KREPKI,31.4,0,0,0,0,31.4,4,
"[HT] Beginner Novice, SBNR:A",Merriewold Quintessa,ALICE CHAN,32.8,0,0,0,0,32.8,5,
"[HT] Beginner Novice, SBNR:A",Elliot,HEATHER STEFFEN,35,0,4,1.2,0.2,40.2,6,
"[HT] Beginner Novice, SBNR:A",Moonlight Mist,CAITLIN R. GARDNER,34.2,0,8,0,0,42.2,7,
"[HT] Beginner Novice, SBNR:A",It Had to be You,NICHOLE DARNEAL,45,0,8,0,0,53,8,
"[HT] Beginner Novice, SBNR:A",Luna,LARAMIE WINFIELD DVM,33.6,20,2.8,4,0,60.4,9,
"[HT] Beginner Novice, SBNR:A",Mystique,BRONTE SMITH,37.8,20,8.4,4,0,70.2,10,
"[HT] Beginner Novice, SBNR:A",Sumbody To Love,ELENA CHATCUFF,31.9,20,28.4,0,0,80.3,11,
"[HT] Beginner Novice, SBNR:A",Strongbow,NICOLE CHRIST,34.2,W,W,W,12,E,E,
"[HT] Beginner Novice, SBNR:A",Leo,AMELIA PARKS PARKS,43.3,W,W,W,0,RF,RF,
"[HT] Beginner Novice, SBNR:A",Be Mine,JEANNETTE ROBB,27.2,W,W,W,8,TE,TE,
"[HT] Beginner Novice, SBNR:A",Byzantine SC,MICHELLE CAMERON DONALDSON,33.6,W,W,W,12,E,E,
"[HT] Beginner Novice, SBNR:B",Levitate,EILEEN W. MORGENTHALER,30,0,0,0,0,30,1,
"[HT] Beginner Novice, SBNR:B",Lumiere de la Nuit,GINA COONS,32.5,0,0,0,0,32.5,2,
"[HT] Beginner Novice, SBNR:B",Danny Boy,MICHELLE CAMERON DONALDSON,34.2,0,0,0,0,34.2,3,
"[HT] Beginner Novice, SBNR:B",Red Redemption,SAMANTHA ORJUELA,36.7,0,0,0,0,36.7,4,
"[HT] Beginner Novice, SBNR:B",Eli's Coming,KATE FLAHERTY,36.7,0,0,0,0,36.7,5,
"[HT] Beginner Novice, SBNR:B",Hidden Moon,JANE L. DANIELS PEJCHA,35.8,0,4,0,0,39.8,6,
"[HT] Beginner Novice, SBNR:B",Star dancer,VIRGINIE MEYER,41.7,0,0,0,0,41.7,7,
"[HT] Beginner Novice, SBNR:B",Tyroan MF,LINDA BARMAN,41.9,0,0,0,0,41.9,8,
"[HT] Beginner Novice, SBNR:B",Concer,AMY HARMON,36.7,29.6,0,1.6,0,67.9,9,
"[HT] Beginner Novice, SBNR:B",Andromache,JESSICA SHEPHERD,38.1,0,TE,12,0,TE,TE,
"[HT] Beginner Novice, SBNR:B",Drako,SERAPHINA J. SOUZA,33.1,W,W,W,0,RF,RF,
